R1,R2,R3,Rmax1,Rmax2,Rmax3,Rmax1-R1,Rmax2-R2,Rmax3-R3,(Rmax1-R1)/Rmax1,(Rmax2-R2)/Rmax2,(Rmax3-R3)/Rmax3,(Rmax1-R1)/Rmax1*100,(Rmax2-R2)/Rmax2*100,(Rmax3-R3)/Rmax3*100
128182.5,53821.1797,113872.54699999999,439861.43799999997,546426.687,511025.469,311678.93799999997,492605.50730000006,397152.922,0.7085843656065163,0.901503383746702,0.7771685485210132,70.85843656065163,90.1503383746702,77.71685485210132
127242.867,53854.0547,113328.359,439861.43799999997,546426.687,511025.469,312618.571,492572.63230000006,397697.11,0.7107205678711941,0.9014432201405274,0.7782334426075347,71.07205678711941,90.14432201405273,77.82334426075347
129122.57800000001,53831.9609,114415.164,439861.43799999997,546426.687,511025.469,310738.86,492594.7261,396610.305,0.7064471516596097,0.9014836533780056,0.7761067286452605,70.64471516596097,90.14836533780056,77.61067286452605
129859.969,53810.3047,113665.484,439861.43799999997,546426.687,511025.469,310001.469,492616.38230000006,397359.985,0.7047707350968102,0.901523285776121,0.7775737396759769,70.47707350968102,90.1523285776121,77.75737396759769
130222.81300000001,53557.3672,112938.06300000001,439861.43799999997,546426.687,511025.469,309638.62499999994,492869.31980000006,398087.40599999996,0.7039458298683595,0.9019861795293318,0.7789971931907761,70.39458298683596,90.19861795293318,77.8997193190776
128816.891,53799.332,114041.836,439861.43799999997,546426.687,511025.469,311044.54699999996,492627.35500000004,396983.633,0.7071421136944493,0.9015433666035422,0.776837275403978,70.71421136944494,90.15433666035422,77.6837275403978
128767.82,53519.5195,113142.633,439861.43799999997,546426.687,511025.469,311093.61799999996,492907.16750000004,397882.836,0.7072536738262561,0.9020554435329035,0.7785968804619404,70.72536738262562,90.20554435329035,77.85968804619404
131069.992,53487.0352,114064.344,439861.43799999997,546426.687,511025.469,308791.446,492939.65180000005,396961.125,0.7020198165223114,0.9021148921300765,0.776793230632503,70.20198165223114,90.21148921300764,77.67932306325031
131937.531,53812.0195,113406.242,439861.43799999997,546426.687,511025.469,307923.907,492614.66750000004,397619.22699999996,0.7000475158724871,0.90152014756922,0.7780810372877912,70.00475158724872,90.152014756922,77.80810372877912
131139.422,53393.1641,113219.633,439861.43799999997,546426.687,511025.469,308722.01599999995,493033.52290000004,397805.836,0.7018619713601718,0.902286682970885,0.7784462030404203,70.18619713601719,90.2286682970885,77.84462030404204
129801.914,53408.8086,113192.492,439861.43799999997,546426.687,511025.469,310059.524,493017.87840000005,397832.97699999996,0.7049027198424246,0.9022580524146325,0.7784993138962316,70.49027198424245,90.22580524146325,77.84993138962317
130951.93,54061.5742,113387.867,439861.43799999997,546426.687,511025.469,308909.508,492365.1128,397637.60199999996,0.7022882237746879,0.9010634445824568,0.7781169943997448,70.22882237746879,90.10634445824567,77.81169943997448
131207.828,53890.2266,118036.195,439861.43799999997,546426.687,511025.469,308653.61,492536.46040000004,392989.274,0.7017064542038804,0.9013770229710615,0.7690209154722188,70.17064542038804,90.13770229710615,76.90209154722189
130791.06300000001,53813.5859,114810.68800000001,439861.43799999997,546426.687,511025.469,309070.37499999994,492613.1011,396214.78099999996,0.7026539457637111,0.901517280944955,0.7753327476521527,70.26539457637111,90.1517280944955,77.53327476521527
130939.57,53674.4727,115374.352,439861.43799999997,546426.687,511025.469,308921.86799999996,492752.21430000005,395651.11699999997,0.7023163235327757,0.9017718680712972,0.7742297419622347,70.23163235327758,90.17718680712971,77.42297419622346
131187.203,53592.2617,117201.836,439861.43799999997,546426.687,511025.469,308674.235,492834.4253,393823.633,0.7017533439701072,0.9019223200934181,0.770653630572765,70.17533439701073,90.19223200934181,77.0653630572765
133687.938,53646.1719,116513.023,439861.43799999997,546426.687,511025.469,306173.5,492780.5151,394512.446,0.6960680649618575,0.9018236605636356,0.7720015340370443,69.60680649618574,90.18236605636356,77.20015340370443
133986.5,53923.9453,118937.67199999999,439861.43799999997,546426.687,511025.469,305874.93799999997,492502.7417,392087.797,0.695389301209896,0.9013153153334181,0.7672568605381976,69.53893012098959,90.13153153334181,76.72568605381976
134233.281,53632.6641,118723.852,439861.43799999997,546426.687,511025.469,305628.157,492794.02290000004,392301.61699999997,0.6948282586208433,0.9018483808057494,0.767675274126112,69.48282586208433,90.18483808057493,76.7675274126112
132635.344,53554.5781,115305.016,439861.43799999997,546426.687,511025.469,307226.0939999999,492872.10890000005,395720.453,0.6984610776450922,0.9019912837822286,0.7743654220881895,69.84610776450923,90.19912837822287,77.43654220881895
135547.734,53744.75,117711.844,439861.43799999997,546426.687,511025.469,304313.70399999997,492681.93700000003,393313.625,0.69183992437182,0.901643255575473,0.7696556216066014,69.183992437182,90.1643255575473,76.96556216066014
134058.328,75227.7109,119776.852,439861.43799999997,546426.687,511025.469,305803.11,471198.9761,391248.61699999997,0.6952260043309366,0.8623278974293581,0.7656147114655845,69.52260043309366,86.23278974293581,76.56147114655845
133694.328,77533.5625,116055.594,439861.43799999997,546426.687,511025.469,306167.11,468893.12450000003,394969.875,0.6960535376597391,0.858108023739331,0.7728966538065053,69.60535376597392,85.8108023739331,77.28966538065053
135507.047,76303.6094,116116.898,439861.43799999997,546426.687,511025.469,304354.39099999995,470123.0776,394908.571,0.6919324239557457,0.860358926063946,0.7727766910967798,69.19324239557457,86.0358926063946,77.27766910967799
134724.875,86023.6328,113506.805,439861.43799999997,546426.687,511025.469,305136.56299999997,460403.0542,397518.664,0.6937106475789769,0.8425705866009432,0.7778842506184364,69.3710647578977,84.25705866009432,77.78842506184364
134440.953,87703.4609,117220.54699999999,439861.43799999997,546426.687,511025.469,305420.485,458723.2261,393804.922,0.6943561281223293,0.8394963807834663,0.7706170159593357,69.43561281223293,83.94963807834664,77.06170159593357
134227.594,88230.8828,116874.461,439861.43799999997,546426.687,511025.469,305633.8439999999,458195.8042,394151.008,0.694841187692384,0.838531160905763,0.7712942542204291,69.4841187692384,83.8531160905763,77.12942542204291
134423.891,87525.3125,119300.20300000001,439861.43799999997,546426.687,511025.469,305437.54699999996,458901.37450000003,391725.26599999995,0.6943949176103953,0.8398224051234892,0.7665474418849366,69.43949176103953,83.98224051234891,76.65474418849367
136993.328,87467.4688,116942.375,439861.43799999997,546426.687,511025.469,302868.11,458959.2182,394083.094,0.6885534485066637,0.8399282632401883,0.7711613567346484,68.85534485066637,83.99282632401884,77.11613567346484
134911.641,87800.3359,116904.93699999999,439861.43799999997,546426.687,511025.469,304949.79699999996,458626.3511,394120.532,0.693286045684232,0.8393190925903661,0.7712346172711012,69.3286045684232,83.9319092590366,77.12346172711013
137801.391,88730.4609,114963.352,439861.43799999997,546426.687,511025.469,302060.04699999996,457696.2261,396062.11699999997,0.6867163631652565,0.8376168971776446,0.7750340071602184,68.67163631652565,83.76168971776447,77.50340071602184
136888.922,87751.2578,115053.789,439861.43799999997,546426.687,511025.469,302972.51599999995,458675.4292,395971.68,0.6887908096185508,0.8394089090308284,0.7748570355502183,68.87908096185508,83.94089090308285,77.48570355502183
136001.906,88873.3281,118444.883,439861.43799999997,546426.687,511025.469,303859.532,457553.35890000005,392580.586,0.6908073901217957,0.8373554399622506,0.76822117451058,69.08073901217958,83.73554399622506,76.822117451058
136230.203,88557.8438,118043.95300000001,439861.43799999997,546426.687,511025.469,303631.235,457868.8432,392981.51599999995,0.6902883698570549,0.8379327988422351,0.7690057342327882,69.02883698570548,83.79327988422351,76.90057342327881
137233.859,90461.9609,118985.969,439861.43799999997,546426.687,511025.469,302627.57899999997,455964.7261,392039.5,0.6880066149376796,0.8344481280798058,0.7671623505716112,68.80066149376796,83.44481280798058,76.71623505716111
136645.688,88686.5,117641.148,439861.43799999997,546426.687,511025.469,303215.75,457740.18700000003,393384.321,0.6893437883045342,0.8376973487753536,0.7697939630480531,68.93437883045343,83.76973487753536,76.97939630480532
138851.125,89211.3047,116063.695,439861.43799999997,546426.687,511025.469,301010.31299999997,457215.38230000006,394961.774,0.684329852529605,0.8367369185612269,0.7728808013676516,68.43298525296049,83.67369185612269,77.28808013676516
136816.375,89949.6094,116258.57,439861.43799999997,546426.687,511025.469,303045.06299999997,456477.0776,394766.899,0.6889557411031789,0.835385768045403,0.7724994602959798,68.8955741103179,83.5385768045403,77.24994602959798
138546.031,91924.3906,118525.773,439861.43799999997,546426.687,511025.469,301315.407,454502.29640000005,392499.696,0.6850234664126207,0.8317717769154273,0.7680628849439988,68.50234664126206,83.17717769154272,76.80628849439988
139618.516,90209.9219,119388.531,439861.43799999997,546426.687,511025.469,300242.92199999996,456216.7651,391636.93799999997,0.6825852326704757,0.8349093775136206,0.7663745972708065,68.25852326704756,83.49093775136205,76.63745972708065
138400.938,91840.0547,116067.016,439861.43799999997,546426.687,511025.469,301460.5,454586.63230000006,394958.453,0.6853533271084337,0.8319261176568413,0.7728743026700299,68.53533271084336,83.19261176568413,77.28743026700299
138383.156,92187.5937,121391.92199999999,439861.43799999997,546426.687,511025.469,301478.282,454239.09330000007,389633.547,0.6853937534756116,0.8312900963784736,0.7624542623334495,68.53937534756116,83.12900963784736,76.24542623334494
140802.672,92481.1797,116805.961,439861.43799999997,546426.687,511025.469,299058.76599999995,453945.50730000006,394219.508,0.6798931212515155,0.8307528129569558,0.771428298420093,67.98931212515154,83.07528129569558,77.14282984200929
139613.406,92063.9063,119975.914,439861.43799999997,546426.687,511025.469,300248.032,454362.7807,391049.555,0.6825968499652839,0.8315164531852376,0.7652251770645114,68.25968499652839,83.15164531852376,76.52251770645114
138801.922,93507.0469,119904.141,439861.43799999997,546426.687,511025.469,301059.51599999995,452919.6401,391121.328,0.6844417127559156,0.8288754024563225,0.7653656260330148,68.44417127559156,82.88754024563225,76.53656260330149
139438.594,92911.4297,116535.93699999999,439861.43799999997,546426.687,511025.469,300422.8439999999,453515.25730000006,394489.532,0.6829942751198843,0.8299654246206317,0.7719566947846195,68.29942751198843,82.99654246206318,77.19566947846195
140154.063,91662.7031,119517.125,439861.43799999997,546426.687,511025.469,299707.375,454763.98390000005,391508.344,0.6813676969791564,0.8322506837957568,0.7661229581494694,68.13676969791564,83.22506837957569,76.61229581494695
140586.469,93383.0,119642.242,439861.43799999997,546426.687,511025.469,299274.9689999999,453043.68700000003,391383.22699999996,0.6803846464940624,0.8291024171738522,0.7658781229942964,68.03846464940624,82.91024171738522,76.58781229942963
140763.141,92775.7578,119811.625,439861.43799999997,546426.687,511025.469,299098.29699999996,453650.9292,391213.844,0.6799829927350894,0.8302137139213334,0.7655466659333959,67.99829927350895,83.02137139213333,76.55466659333959
142100.766,92966.0938,117136.07800000001,439861.43799999997,546426.687,511025.469,297760.67199999996,453460.5932,393889.39099999995,0.676941978259981,0.8298653853998167,0.7707823090907431,67.6941978259981,82.98653853998167,77.0782309090743
140295.594,93154.8359,118869.164,439861.43799999997,546426.687,511025.469,299565.8439999999,453271.8511,392156.305,0.6810459342880608,0.8295199738295359,0.7673909203926585,68.10459342880608,82.95199738295359,76.73909203926586
143227.172,93292.7344,118329.359,439861.43799999997,546426.687,511025.469,296634.26599999995,453133.9526,392696.11,0.6743811581864559,0.8292676096912521,0.7684472376072512,67.4381158186456,82.92676096912521,76.84472376072512
141689.406,95416.3281,118226.945,439861.43799999997,546426.687,511025.469,298172.032,451010.35890000005,392798.524,0.6778771818592564,0.8253812810207786,0.7686476464052714,67.78771818592564,82.53812810207786,76.86476464052714
140985.594,93925.8047,121049.836,439861.43799999997,546426.687,511025.469,298875.8439999999,452500.88230000006,389975.633,0.6794772584724736,0.8281090456696527,0.7631236731960223,67.94772584724737,82.81090456696528,76.31236731960223
143662.563,95849.3281,121911.81300000001,439861.43799999997,546426.687,511025.469,296198.875,450577.35890000005,389113.65599999996,0.6733913214733773,0.8245888599873601,0.7614369138223911,67.33913214733774,82.45888599873601,76.14369138223911
141272.062,96203.9453,119889.273,439861.43799999997,546426.687,511025.469,298589.37599999993,450222.7417,391136.196,0.6788259897427061,0.8239398850956926,0.7653947204733156,67.8825989742706,82.39398850956925,76.53947204733156
141505.203,96375.5,121797.31300000001,439861.43799999997,546426.687,511025.469,298356.235,450051.18700000003,389228.15599999996,0.6782959569190514,0.823625927699245,0.761660973105041,67.82959569190514,82.3625927699245,76.1660973105041
141446.312,94181.5391,119196.43699999999,439861.43799999997,546426.687,511025.469,298415.12599999993,452245.14790000004,391829.032,0.67842984226319,0.827641033388986,0.7667504963436569,67.842984226319,82.7641033388986,76.67504963436569
144216.453,96529.0938,118488.906,439861.43799999997,546426.687,511025.469,295644.985,449897.5932,392536.56299999997,0.6721320840132388,0.8233448400370679,0.7681350281193128,67.21320840132388,82.33448400370679,76.81350281193127
141918.547,96228.6094,118141.008,439861.43799999997,546426.687,511025.469,297942.89099999995,450198.0776,392884.461,0.6773562428084454,0.823894748024999,0.7688158121919361,67.73562428084455,82.38947480249989,76.8815812191936
144978.156,96164.5937,118232.75,439861.43799999997,546426.687,511025.469,294883.282,450262.09330000007,392792.719,0.6704003954990936,0.8240119013440499,0.7686362868931685,67.04003954990935,82.40119013440498,76.86362868931685
143623.313,96940.1641,120714.734,439861.43799999997,546426.687,511025.469,296238.125,449486.52290000004,390310.735,0.6734805541194089,0.8225925519263667,0.7637794174207783,67.34805541194089,82.25925519263667,76.37794174207782
144419.859,95688.1953,118047.133,439861.43799999997,546426.687,511025.469,295441.57899999997,450738.4917,392978.336,0.6716696520234628,0.8248837445598626,0.7689995114509646,67.16696520234629,82.48837445598626,76.89995114509645
144322.422,98232.7031,118861.461,439861.43799999997,546426.687,511025.469,295539.01599999995,448193.98390000005,392164.008,0.6718911695096126,0.8202271129191756,0.7674059940053595,67.18911695096126,82.02271129191756,76.74059940053594
146553.469,96615.5156,124790.641,439861.43799999997,546426.687,511025.469,293307.9689999999,449811.17140000005,386234.828,0.6668190108540498,0.823186681949156,0.7558034803153812,66.68190108540499,82.3186681949156,75.58034803153812
146589.734,96385.3359,117865.773,439861.43799999997,546426.687,511025.469,293271.70399999997,450041.3511,393159.696,0.6667365644360032,0.823607927297299,0.769354405699885,66.67365644360032,82.36079272972991,76.9354405699885
144079.188,98537.1797,123231.094,439861.43799999997,546426.687,511025.469,295782.25,447889.50730000006,387794.375,0.6724441481955962,0.8196698989191208,0.7588552792855027,67.24441481955962,81.96698989191208,75.88552792855026
144181.75,96421.0625,120524.25,439861.43799999997,546426.687,511025.469,295679.68799999997,450005.62450000003,390501.219,0.6722109793129899,0.8235425450587482,0.7641521659657241,67.22109793129898,82.35425450587482,76.4152165965724
144466.078,98612.9141,124389.648,439861.43799999997,546426.687,511025.469,295395.36,447813.77290000004,386635.821,0.6715645757516939,0.8195312995391824,0.7565881633191163,67.1564575751694,81.95312995391824,75.65881633191162
144696.516,98587.3594,124370.445,439861.43799999997,546426.687,511025.469,295164.92199999996,447839.3276,386655.024,0.6710406880450384,0.8195780664717058,0.7566257407025637,67.10406880450384,81.95780664717059,75.66257407025637
146468.125,96749.7109,118275.305,439861.43799999997,546426.687,511025.469,293393.31299999997,449676.9761,392750.164,0.6670130355914491,0.8229410949322832,0.7685530131571583,66.7013035591449,82.29410949322832,76.85530131571583
147511.453,99455.7031,123091.57800000001,439861.43799999997,546426.687,511025.469,292349.985,446970.98390000005,387933.89099999995,0.6646410886330072,0.8179889352658942,0.7591282911184999,66.46410886330072,81.79889352658942,75.91282911184999
147671.328,99516.9766,121649.969,439861.43799999997,546426.687,511025.469,292190.11,446909.71040000004,389375.5,0.6642776218996492,0.8178768003693787,0.7619493031569431,66.42776218996492,81.78768003693787,76.19493031569431
147994.219,99568.5625,122293.602,439861.43799999997,546426.687,511025.469,291867.2189999999,446858.12450000003,388731.86699999997,0.6635435475478074,0.8177823944751805,0.7606898101589531,66.35435475478074,81.77823944751805,76.0689810158953
147712.734,99767.3203,122892.56300000001,439861.43799999997,546426.687,511025.469,292148.70399999997,446659.3667,388132.90599999996,0.6641834877100548,0.8174186534560673,0.7595177335476404,66.41834877100547,81.74186534560674,75.95177335476404
148131.625,100011.695,120680.008,439861.43799999997,546426.687,511025.469,291729.81299999997,446414.992,390345.461,0.6632311628099574,0.8169714302405585,0.7638473709810343,66.32311628099575,81.69714302405585,76.38473709810343
145730.453,100263.5,125110.81300000001,439861.43799999997,546426.687,511025.469,294130.985,446163.18700000003,385914.65599999996,0.6686900909917909,0.8165106090435148,0.7551769518556031,66.8690090991791,81.65106090435148,75.51769518556031
146002.281,100738.305,121778.82,439861.43799999997,546426.687,511025.469,293859.157,445688.38200000004,389246.649,0.6680721054706323,0.8156416818639021,0.7616971611252511,66.80721054706324,81.5641681863902,76.16971611252511
146788.156,100945.81199999999,124897.32,439861.43799999997,546426.687,511025.469,293073.282,445480.87500000006,386128.149,0.666285463287191,0.8152619291817276,0.7555947255536886,66.6285463287191,81.52619291817275,75.55947255536886
146081.234,101213.45300000001,125524.602,439861.43799999997,546426.687,511025.469,293780.20399999997,445213.23400000005,385500.86699999997,0.6678926103087945,0.8147721269697065,0.7543672290040009,66.78926103087946,81.47721269697065,75.43672290040008
148523.656,101535.125,124176.164,439861.43799999997,546426.687,511025.469,291337.782,444891.56200000003,386849.305,0.6623399025945076,0.8141834441552449,0.7570059194055552,66.23399025945076,81.41834441552449,75.70059194055551
146258.172,101739.789,120525.68,439861.43799999997,546426.687,511025.469,293603.26599999995,444686.89800000004,390499.789,0.6674903518139272,0.8138088943668302,0.764149367670753,66.74903518139273,81.38088943668302,76.4149367670753
148888.344,102006.594,124211.008,439861.43799999997,546426.687,511025.469,290973.0939999999,444420.09300000005,386814.461,0.6615108051367757,0.8133206220947258,0.7569377349370429,66.15108051367757,81.33206220947258,75.69377349370428
149423.172,102394.43800000001,124314.008,439861.43799999997,546426.687,511025.469,290438.26599999995,444032.249,386711.461,0.6602949040511252,0.8126108397776699,0.7567361794251394,66.02949040511253,81.26108397776699,75.67361794251394
147512.172,100001.656,120523.539,439861.43799999997,546426.687,511025.469,292349.26599999995,446425.031,390501.93,0.6646394540273384,0.8169898023300608,0.7641535572858111,66.46394540273384,81.69898023300608,76.41535572858112
148436.172,101472.133,120762.508,439861.43799999997,546426.687,511025.469,291425.26599999995,444954.554,390262.961,0.6625387925003782,0.8142987240299264,0.7636859308865485,66.25387925003781,81.42987240299264,76.36859308865485
149218.344,102575.836,121507.016,439861.43799999997,546426.687,511025.469,290643.0939999999,443850.851,389518.453,0.6607605688771471,0.812278868436746,0.762229040682119,66.07605688771471,81.2278868436746,76.2229040682119
149951.75,100860.82,121502.156,439861.43799999997,546426.687,511025.469,289909.68799999997,445565.867,389523.31299999997,0.6590932119855435,0.8154174706331647,0.7622385509713215,65.90932119855435,81.54174706331648,76.22385509713216
150500.641,102584.641,121933.734,439861.43799999997,546426.687,511025.469,289360.79699999996,443842.04600000003,389091.735,0.6578453394680167,0.8122627546556854,0.761394017721649,65.78453394680167,81.22627546556855,76.1394017721649
147987.812,102868.648,126038.094,439861.43799999997,546426.687,511025.469,291873.62599999993,443558.03900000005,384987.375,0.6635581134984603,0.8117430014907013,0.753362402373726,66.35581134984602,81.17430014907013,75.33624023737259
148066.047,103925.102,121151.414,439861.43799999997,546426.687,511025.469,291795.39099999995,442501.585,389874.055,0.6633802506688481,0.8098096149538904,0.7629249003242928,66.33802506688481,80.98096149538904,76.29249003242928
149592.281,101692.43699999999,121108.867,439861.43799999997,546426.687,511025.469,290269.157,444734.25000000006,389916.60199999996,0.659910444343157,0.8138955519205818,0.763008158405506,65.99104443431571,81.38955519205818,76.3008158405506
149955.719,102174.883,126152.016,439861.43799999997,546426.687,511025.469,289905.7189999999,444251.804,384873.453,0.659084188689439,0.8130126411633332,0.7531394741501621,65.9084188689439,81.30126411633331,75.31394741501622
151535.453,104644.20300000001,121432.336,439861.43799999997,546426.687,511025.469,288325.985,441782.48400000005,389593.133,0.6554927531519597,0.8084936085854094,0.7623751782124972,65.54927531519597,80.84936085854095,76.23751782124972
151338.438,102569.914,121298.04699999999,439861.43799999997,546426.687,511025.469,288523.0,443856.77300000004,389727.422,0.6559406555661741,0.81228970612118,0.762637961592478,65.59406555661741,81.228970612118,76.2637961592478
151696.891,105066.031,121633.609,439861.43799999997,546426.687,511025.469,288164.54699999996,441360.656,389391.86,0.6551257330268628,0.8077216331126961,0.761981317216892,65.51257330268628,80.77216331126961,76.1981317216892
151750.078,102817.727,121328.625,439861.43799999997,546426.687,511025.469,288111.36,443608.96,389696.844,0.6550048154027996,0.8118361905702457,0.7625781250444877,65.50048154027996,81.18361905702457,76.25781250444878
152186.75,103196.68800000001,121514.125,439861.43799999997,546426.687,511025.469,287674.68799999997,443229.999,389511.344,0.6540120664089676,0.8111426647798408,0.7622151294380985,65.40120664089676,81.11426647798407,76.22151294380986
150295.812,105142.266,122063.29699999999,439861.43799999997,546426.687,511025.469,289565.62599999993,441284.42100000003,388962.172,0.6583110065674818,0.8075821175988793,0.7611404824130205,65.83110065674818,80.75821175988793,76.11404824130204
149201.281,104036.648,123628.07,439861.43799999997,546426.687,511025.469,290660.157,442390.03900000005,387397.399,0.6607993606386564,0.8096054777793091,0.7580784569467319,66.07993606386565,80.96054777793091,75.80784569467319
152455.031,103650.289,127287.094,439861.43799999997,546426.687,511025.469,287406.407,442776.39800000004,383738.375,0.6534021447908785,0.810312542439934,0.7509182971856927,65.34021447908785,81.0312542439934,75.09182971856927
149711.063,103983.023,125799.969,439861.43799999997,546426.687,511025.469,290150.375,442443.66400000005,385225.5,0.6596404002116685,0.8097036153726511,0.7538283771919008,65.96404002116685,80.9703615372651,75.38283771919008
152856.0,105595.773,125410.102,439861.43799999997,546426.687,511025.469,287005.43799999997,440830.91400000005,385615.36699999997,0.6524905645400086,0.8067521672857095,0.7545912882866509,65.24905645400086,80.67521672857096,75.45912882866509
152872.906,104759.586,123065.969,439861.43799999997,546426.687,511025.469,286988.532,441667.101,387959.5,0.6524521297090836,0.8082824494258275,0.759178404080678,65.24521297090836,80.82824494258276,75.9178404080678
152784.875,104303.461,127528.195,439861.43799999997,546426.687,511025.469,287076.56299999997,442123.226,383497.274,0.6526522631883906,0.8091171908666313,0.7504464987830186,65.26522631883907,80.91171908666313,75.04464987830187
153526.109,106067.305,127742.266,439861.43799999997,546426.687,511025.469,286335.32899999997,440359.38200000004,383283.203,0.6509671097833314,0.805889229930675,0.7500275940258468,65.09671097833314,80.5889229930675,75.00275940258469
153745.703,106845.56199999999,124440.602,439861.43799999997,546426.687,511025.469,286115.735,439581.12500000006,386584.86699999997,0.650467875294856,0.8044649638424414,0.7564884540030625,65.0467875294856,80.44649638424414,75.64884540030626
153990.516,107565.016,128816.891,439861.43799999997,546426.687,511025.469,285870.92199999996,438861.67100000003,382208.578,0.6499113068420423,0.8031483114586605,0.7479247144920677,64.99113068420424,80.31483114586605,74.79247144920677
152387.313,108004.336,128959.719,439861.43799999997,546426.687,511025.469,287474.125,438422.351,382065.75,0.6535560978182408,0.8023443243722831,0.7476452215730954,65.35560978182407,80.2344324372283,74.76452215730954
151746.672,106882.281,127355.95300000001,439861.43799999997,546426.687,511025.469,288114.76599999995,439544.406,383669.51599999995,0.6550125587503762,0.8043977654407644,0.7507835504770115,65.50125587503763,80.43977654407644,75.07835504770115
152290.031,107182.352,125174.109,439861.43799999997,546426.687,511025.469,287571.407,439244.335,385851.36,0.6537772629206928,0.8038486140044621,0.7550530911014144,65.37772629206928,80.38486140044621,75.50530911014144
154449.953,105948.32,125969.81300000001,439861.43799999997,546426.687,511025.469,285411.485,440478.367,385055.65599999996,0.6488668029135121,0.8061069810084147,0.7534960180233208,64.88668029135121,80.61069810084147,75.34960180233207
153407.172,107967.29699999999,130032.211,439861.43799999997,546426.687,511025.469,286454.26599999995,438459.39,380993.258,0.6512375062985175,0.8024121083968946,0.7455465159995773,65.12375062985176,80.24121083968946,74.55465159995774
152320.453,108098.875,129807.469,439861.43799999997,546426.687,511025.469,287540.985,438327.81200000003,381218.0,0.6537081002313279,0.8021713112266056,0.7459863022991522,65.37081002313279,80.21713112266056,74.59863022991522
152425.0,106760.891,130376.43,439861.43799999997,546426.687,511025.469,287436.43799999997,439665.79600000003,380649.039,0.6534704185639478,0.8046199178408723,0.7448729311767434,65.34704185639478,80.46199178408723,74.48729311767434
59411.207,107501.445,131199.156,439861.43799999997,546426.687,511025.469,380450.23099999997,438925.242,379826.31299999997,0.8649319947887771,0.8032646509448393,0.7432629801079444,86.49319947887771,80.32646509448394,74.32629801079445
51611.8359,106268.359,129690.836,439861.43799999997,546426.687,511025.469,388249.60209999996,440158.32800000004,381334.633,0.8826634220661098,0.8055212867009917,0.7462145355420632,88.26634220661099,80.55212867009917,74.62145355420631
49376.8516,109286.195,131705.672,439861.43799999997,546426.687,511025.469,390484.5864,437140.492,379319.797,0.8877445319496273,0.7999984305305352,0.7422718044606893,88.77445319496273,79.99984305305352,74.22718044606893
48535.0625,107056.31300000001,126826.102,439861.43799999997,546426.687,511025.469,391326.37549999997,439370.374,384199.36699999997,0.8896582916641126,0.8040792744077669,0.7518203892103859,88.96582916641125,80.40792744077669,75.18203892103858
48151.2852,107274.055,132283.172,439861.43799999997,546426.687,511025.469,391710.1528,439152.63200000004,378742.297,0.890530787561332,0.8036807909420427,0.7411417237992888,89.0530787561332,80.36807909420428,74.11417237992887
47987.1484,109905.984,132721.266,439861.43799999997,546426.687,511025.469,391874.28959999996,436520.70300000004,378304.203,0.8909039432549666,0.798864172239816,0.7402844397174263,89.09039432549666,79.8864172239816,74.02844397174263
47924.1875,107361.383,133296.641,439861.43799999997,546426.687,511025.469,391937.25049999997,439065.304,377728.828,0.8910470812856298,0.8035209744431827,0.7391585173614899,89.10470812856298,80.35209744431828,73.91585173614898
48020.3398,107646.344,128487.344,439861.43799999997,546426.687,511025.469,391841.09819999995,438780.34300000005,382538.125,0.890828484491973,0.8029994753898249,0.7485695884171284,89.0828484491973,80.29994753898248,74.85695884171284
48037.6914,107893.06199999999,132276.766,439861.43799999997,546426.687,511025.469,391823.74659999995,438533.62500000006,378748.703,0.8907890366147532,0.80254796376737,0.7411542593780194,89.07890366147532,80.254796376737,74.11542593780194
47941.3516,108131.719,129995.227,439861.43799999997,546426.687,511025.469,391920.0864,438294.96800000005,381030.24199999997,0.8910080596790119,0.8021112043526527,0.7456188881262981,89.10080596790118,80.21112043526527,74.5618888126298
47822.3555,108527.625,133797.328,439861.43799999997,546426.687,511025.469,392039.08249999996,437899.06200000003,377228.14099999995,0.8912785905546919,0.8013866679977876,0.7381787481907286,89.12785905546919,80.13866679977876,73.81787481907286
47921.7969,110034.883,133938.141,439861.43799999997,546426.687,511025.469,391939.64109999995,436391.804,377087.328,0.89105251617897,0.7986282778315328,0.7379031983237611,89.105251617897,79.86282778315328,73.7903198323761
47350.5898,111104.414,135278.766,439861.43799999997,546426.687,511025.469,392510.84819999995,435322.27300000004,375746.703,0.8923511230825376,0.796670959447484,0.7352797967883671,89.23511230825376,79.6670959447484,73.52797967883672
47593.6602,111469.195,134662.859,439861.43799999997,546426.687,511025.469,392267.7778,434957.492,376362.61,0.8917985163318636,0.7960033840733698,0.736485034173512,89.17985163318636,79.60033840733698,73.6485034173512
47353.8047,111773.008,135235.375,439861.43799999997,546426.687,511025.469,392507.6333,434653.679,375790.094,0.8923438141899587,0.7954473845088755,0.7353647064506681,89.23438141899587,79.54473845088755,73.53647064506681
47641.1055,111607.18800000001,130341.586,439861.43799999997,546426.687,511025.469,392220.33249999996,434819.499,380683.883,0.8916906521366849,0.7957508469933131,0.7449411156452556,89.16906521366849,79.57508469933131,74.49411156452555
47839.0938,110791.727,135523.406,439861.43799999997,546426.687,511025.469,392022.34419999993,435634.96,375502.06299999997,0.8912405369801932,0.797243199067984,0.7348010730948519,89.12405369801932,79.7243199067984,73.48010730948519
