resistance_ch1,time_ch1,conc,resistance_ch2,time_ch2,resistance_ch3,time_ch3,Label
18254.0723,976.625,3.5,43558.8906,976.946,36828.4023,977.245,No3_3.5
18046.5938,977.549,3.5,43827.2539,977.889,36820.5312,978.21,No3_3.5
17788.5996,978.5,3.5,43351.1328,978.817,37049.0977,979.156,No3_3.5
17831.2949,979.475,3.5,43031.4961,979.775,37021.8945,980.08,No3_3.5
18339.7402,980.42,3.5,43635.9648,980.741,36699.6094,981.042,No3_3.5
17924.2539,981.342,3.5,43927.1719,981.681,36998.9883,982,No3_3.5
17739.6074,982.29,3.5,43415.9414,982.607,37017.9492,982.947,No3_3.5
17768.0078,983.265,3.5,43126.3555,983.566,36821.1562,983.876,No3_3.5
18301.791,984.212,3.5,43804.1914,984.53,36818.2891,984.832,No3_3.5
17921.4336,985.133,3.5,43949.582,985.473,36986.6094,985.791,No3_3.5
17698.3203,986.081,3.5,43478.0586,986.398,37018.8203,986.738,No3_3.5
18122.5137,987.067,3.5,43447.8984,987.367,36919.8008,987.68,No3_3.5
18141.3652,988.006,3.5,43700.3672,988.336,36814.8633,988.644,No3_3.5
17933.2148,988.943,3.5,43696.8164,989.273,37208.3281,989.602,No3_3.5
17817.4238,989.902,3.5,43365.582,990.212,37358.9336,990.537,No3_3.5
17868.5195,990.867,3.5,43040.125,991.168,36966.1016,991.474,No3_3.5
18361.709,991.815,3.5,43474.082,992.146,36805.8164,992.45,No3_3.5
18061.0586,992.75,3.5,43941.5078,993.087,36815.4961,993.417,No3_3.5
17811.5039,993.74,3.5,43085.1875,994.036,37128.7852,994.349,No3_3.5
18270.1719,994.691,3.5,43662.1719,995.022,36297.4766,995.318,No3_3.5
24888.998,0,3.5,13628.6191,0.298,84696.4922,0.594,Kf_3.5
25942.5254,0.919,3.5,13752.5879,1.217,83691.7578,1.53,Kf_3.5
26083.2539,1.851,3.5,13808.8301,2.177,85599.0547,2.479,Kf_3.5
26386.252,2.777,3.5,13290.1592,3.109,86508.375,3.436,Kf_3.5
26403.2266,3.756,3.5,13814.9678,4.058,85601.2266,4.362,Kf_3.5
26492.7812,4.7,3.5,13296.1396,5.028,84089.9922,5.332,Kf_3.5
26464.4785,5.641,3.5,13779.6543,5.962,83870.9687,6.29,Kf_3.5
25975.3574,6.594,3.5,13841.5918,6.902,84101.7734,7.209,Kf_3.5
26263.7109,7.546,3.5,13780.3262,7.864,86131.6953,8.166,Kf_3.5
25989.293,8.469,3.5,13535.0918,8.808,85182.6406,9.137,Kf_3.5
26051.875,9.429,3.5,13289.2656,9.735,84477.8359,10.072,Kf_3.5
26501.3008,10.402,3.5,13834.4746,10.705,86667.3125,11.008,Kf_3.5
26474.916,11.325,3.5,13822.7617,11.663,86301.4844,11.982,Kf_3.5
25760.8711,12.274,3.5,13622.7559,12.591,87263.9453,12.93,Kf_3.5
25926.0527,13.259,3.5,13312.0986,13.56,87332.5,13.866,Kf_3.5
26115.3125,14.195,3.5,13497.5859,14.523,87297,14.827,Kf_3.5
26301.959,15.125,3.5,13314.7197,15.459,87708,15.788,Kf_3.5
26630.4648,16.108,3.5,13698.6475,16.407,87524.0781,16.711,Kf_3.5
26656.2988,17.051,3.5,13338.4473,17.38,86130.8516,17.677,Kf_3.5
26104.2227,17.986,3.5,13840.4512,18.315,84734.625,18.643,Kf_3.5
26061.9258,18.947,3.5,13850.7295,19.255,84810.7422,19.562,Kf_3.5
26134.9551,19.902,3.5,13588.8486,20.22,85755.2266,20.522,Kf_3.5
25982.0801,20.827,3.5,13317.252,21.166,87912.6875,21.495,Kf_3.5
26403.4766,21.794,3.5,13304.5059,22.108,85740.8281,22.432,Kf_3.5
26504.043,22.762,3.5,13830.6631,23.081,87518.4453,23.377,Kf_3.5
25982.2031,23.688,3.5,13498.8115,24.026,87420.7813,24.343,Kf_3.5
26057.8301,24.634,3.5,13309.6641,24.951,85752.2109,25.288,Kf_3.5
26413.1543,25.606,3.5,13437.5732,25.909,85134.7969,26.216,Kf_3.5
26663.8848,26.544,3.5,13448.7695,26.87,84748.2422,27.173,Kf_3.5
26429.5703,27.481,3.5,13857.1777,27.804,85615.5078,28.132,Kf_3.5
25946.1855,28.434,3.5,13579.79,28.741,87150.7969,29.05,Kf_3.5
26635.6484,29.388,3.5,13877.7119,29.707,87764.0078,30.009,Kf_3.5
26602.6426,30.308,3.5,13807.0596,30.645,87810.1172,30.971,Kf_3.5
26093.9316,31.262,3.5,13529.6514,31.575,87397.2656,31.906,Kf_3.5
26218.4473,32.235,3.5,13422.0381,32.537,86741.7187,32.855,Kf_3.5
26635.3711,33.169,3.5,13597.8604,33.496,85632.4766,33.798,Kf_3.5
26492.502,34.095,3.5,13595.3232,34.427,87987.5625,34.755,Kf_3.5
26626.8438,35.074,3.5,13874.0654,35.374,86565.8906,35.689,Kf_3.5
26423.584,36.018,3.5,13333.9678,36.346,88083.2031,36.654,Kf_3.5
26026.1777,36.962,3.5,13578.1279,37.28,85436.0625,37.608,Kf_3.5
26184.5586,37.929,3.5,13606.4531,38.231,87352.1406,38.54,Kf_3.5
26027.3672,38.868,3.5,13341.5596,39.185,85507.5469,39.484,Kf_3.5
25983.7461,39.788,3.5,13336.3398,40.127,87074.4531,40.454,Kf_3.5
26107.252,40.745,3.5,13341.917,41.051,85385.8828,41.388,Kf_3.5
26682.5176,41.717,3.5,13878.708,42.019,88185.5859,42.338,Kf_3.5
26028.4512,42.651,3.5,13881.9395,42.979,88092.4297,43.28,Kf_3.5
26490.7402,43.578,3.5,13328.5098,43.91,87311.5078,44.238,Kf_3.5
26658.9609,44.541,3.5,13457.6182,44.849,85286.7344,45.155,Kf_3.5
26042.5273,45.493,3.5,13344.3955,45.812,85052.8516,46.112,Kf_3.5
26117.2793,46.411,3.5,13660.9668,46.749,88477.9844,47.066,Kf_3.5
25970.4102,47.356,3.5,13324.5303,47.676,85600.5,48.014,Kf_3.5
26611.8184,48.343,3.5,13874.4443,48.644,88272.4922,48.946,Kf_3.5
26119.5547,49.28,3.5,13886.9434,49.607,88089.2578,49.91,Kf_3.5
25984.793,50.218,3.5,13382.6953,50.541,88605.8438,50.869,Kf_3.5
26581.1582,51.172,3.5,13323.5068,51.48,87360.2813,51.786,Kf_3.5
26392.5,52.125,3.5,13510.2617,52.444,85932.75,52.744,Kf_3.5
25995.5391,53.042,3.5,13332.1748,53.38,87000.1016,53.707,Kf_3.5
26195.9492,53.998,3.5,13343.3711,54.304,85531.5,54.642,Kf_3.5
26679.7324,54.97,3.5,13885.4541,55.272,86588.5469,55.579,Kf_3.5
26179.6348,55.887,3.5,13342.666,56.226,85254.6875,56.546,Kf_3.5
26517.2031,56.838,3.5,13718.6426,57.159,88244.875,57.498,Kf_3.5
26552.2871,57.819,3.5,13336.627,58.124,85387.2344,58.429,Kf_3.5
26109.4492,58.764,3.5,13543.6484,59.083,85285.7109,59.385,Kf_3.5
26097.8691,59.685,3.5,13532.2012,60.024,86593.2109,60.353,Kf_3.5
26173.7715,60.645,3.5,13675.2549,60.955,86283.6953,61.293,Kf_3.5
26545.3105,61.596,3.5,13873.0645,61.9,85473.3047,62.229,Kf_3.5
26719.3145,62.56,3.5,13877.3027,62.862,86900.1719,63.166,Kf_3.5
26715.4375,63.482,3.5,13887.9687,63.821,88063.5781,64.14,Kf_3.5
26036.6465,64.431,3.5,13619.8008,64.748,87405.0938,65.088,Kf_3.5
26280.5137,65.418,3.5,13804.3535,65.727,88015.75,66.042,Kf_3.5
26040.6016,66.357,3.5,13884.8584,66.685,88182.6328,66.987,Kf_3.5
26683.8008,67.287,3.5,13639.5293,67.622,86930.4531,67.952,Kf_3.5
26034.0469,68.254,3.5,13886.127,68.565,85285.7266,68.878,Kf_3.5
26038.1465,69.218,3.5,13338.4092,69.539,86653.5625,69.844,Kf_3.5
26340.2578,70.144,3.5,13591.8047,70.484,87945.0859,70.813,Kf_3.5
26331.4258,71.105,3.5,13325.6201,71.421,87023.625,71.756,Kf_3.5
26489.8945,72.087,3.5,13886.7324,72.39,88074.6016,72.694,Kf_3.5
26741.1895,73.012,3.5,13898.501,73.352,88507.5312,73.672,Kf_3.5
25984.5801,73.963,3.5,13360.1523,74.281,86373.7188,74.62,Kf_3.5
26527.2461,74.95,3.5,13388.082,75.246,85478.4531,75.562,Kf_3.5
26701.5508,75.892,3.5,13582.5107,76.22,87891.0234,76.518,Kf_3.5
26056.1113,76.828,3.5,13859.2383,77.158,85552.3594,77.487,Kf_3.5
26109.1074,77.809,3.5,13336.2529,78.105,88741.4688,78.417,Kf_3.5
26779.9277,78.757,3.5,13345.5059,79.087,85357.9453,79.388,Kf_3.5
26137.9707,79.685,3.5,13549.0352,80.024,86733.6094,80.353,Kf_3.5
26650.9785,80.656,3.5,13903.0869,80.96,85600.2969,81.29,Kf_3.5
26759.3945,81.62,3.5,13886.8076,81.941,88380.1328,82.238,Kf_3.5
26034.6816,82.549,3.5,13435.5859,82.888,87485.5781,83.217,Kf_3.5
26047.4375,83.509,3.5,13883.2939,83.823,87594.875,84.158,Kf_3.5
26348.5293,84.488,3.5,13338.0273,84.791,85547.1797,85.095,Kf_3.5
26067.8574,85.415,3.5,13341.1279,85.754,85544.6406,86.075,Kf_3.5
26683.0508,86.366,3.5,13891.0117,86.683,88940.6719,87.023,Kf_3.5
26075.9668,87.353,3.5,13604.748,87.65,87190.25,87.961,Kf_3.5
26058.8418,88.297,3.5,13907.6787,88.626,87720.5156,88.93,Kf_3.5
26643.8848,89.229,3.5,13685.6758,89.563,88449.9922,89.89,Kf_3.5
26563.7832,90.211,3.5,13795.1113,90.511,85687.0625,90.821,Kf_3.5
26226.7363,91.155,3.5,13792.3633,91.472,88445.8281,91.771,Kf_3.5
26296.5059,92.075,3.5,13693.7002,92.414,85753.375,92.742,Kf_3.5
26691.2715,93.032,3.5,13647.8447,93.346,86307.3672,93.684,Kf_3.5
26763.1035,94.012,3.5,13488.0049,94.318,85499.7344,94.623,Kf_3.5
26284.2031,94.946,3.5,13905.8457,95.274,88292.4766,95.57,Kf_3.5
26290.9473,95.879,3.5,13446.3418,96.207,88964.3047,96.534,Kf_3.5
26735.2559,96.835,3.5,13363.4863,97.143,88738.0156,97.453,Kf_3.5
26473.3555,97.791,3.5,13618.1143,98.111,86800.0859,98.411,Kf_3.5
26761.7461,98.716,3.5,13899.2266,99.055,88155,99.374,Kf_3.5
26076.6406,99.665,3.5,13723.1211,99.982,88638.3359,100.321,Kf_3.5
26794.7715,100.64,3.5,13908.3027,100.94,87296.9062,101.255,Kf_3.5
26761.8594,101.579,3.5,13469.9775,101.907,85589.0547,102.209,Kf_3.5
26302.1563,102.507,3.5,13901.9844,102.84,86309.6406,103.169,Kf_3.5
26250.6797,103.488,3.5,13445.085,103.789,85477.3438,104.093,Kf_3.5
26594.4824,104.427,3.5,13877.9287,104.745,86901.0703,105.049,Kf_3.5
26442.6113,105.349,3.5,13863.0586,105.687,88710.7578,106.004,Kf_3.5
26016.9473,106.295,3.5,13377.7744,106.613,87413.9531,106.951,Kf_3.5
26533.8926,107.27,3.5,13773.2744,107.57,86717.9609,107.873,Kf_3.5
26792.6563,108.207,3.5,13827.751,108.525,87283.0234,108.824,Kf_3.5
26751.6582,109.127,3.5,13711.6895,109.465,86640.9141,109.783,Kf_3.5
26428.6621,110.074,3.5,13725.7041,110.394,88950.6172,110.732,Kf_3.5
26806.4883,111.052,3.5,13906.208,111.351,85545.8125,111.66,Kf_3.5
26772.0254,111.989,3.5,13577.1543,112.318,85829.4141,112.62,Kf_3.5
26397.0469,112.928,3.5,13903.0977,113.252,86037.0312,113.581,Kf_3.5
26064.5684,113.883,3.5,13796.3994,114.191,88712.8672,114.514,Kf_3.5
26158.5098,114.843,3.5,13462.1895,115.162,86348.5781,115.462,Kf_3.5
26467.3789,115.761,3.5,13862.7266,116.099,85664.3125,116.427,Kf_3.5
26537.9766,116.721,3.5,13426.9023,117.031,85804.9531,117.37,Kf_3.5
26807.5605,117.7,3.5,13363.4775,118.008,85852.3828,118.327,Kf_3.5
26520.959,118.636,3.5,13776.8877,118.964,88634.8516,119.261,Kf_3.5
26036.1348,119.57,3.5,13742.4629,119.898,88066.7266,120.226,Kf_3.5
26505.5039,120.547,3.5,13732.79,120.847,85601.7813,121.156,Kf_3.5
26344.1719,121.49,3.5,13837.584,121.807,88460.8984,122.106,Kf_3.5
26106.8164,122.413,3.5,13507.5791,122.752,86498.2812,123.08,Kf_3.5
26209.1895,123.373,3.5,13733.292,123.683,87536.4844,124.023,Kf_3.5
26447.8047,124.353,3.5,13616.377,124.653,85985.2656,124.962,Kf_3.5
26608.6484,125.293,3.5,13443.8086,125.623,86183.5703,125.943,Kf_3.5
26456.2832,126.235,3.5,13914.2227,126.551,88910.3047,126.891,Kf_3.5
26087.4492,127.222,3.5,13904.2295,127.531,85884.6094,127.846,Kf_3.5
26101.7734,128.162,3.5,13754.9043,128.49,88651.2187,128.794,Kf_3.5
26772.457,129.093,3.5,13422.9707,129.428,88895.6719,129.757,Kf_3.5
26697.041,130.079,3.5,13904.9297,130.375,85617.375,130.687,Kf_3.5
26134.1191,131.027,3.5,13910.2607,131.357,88444.1719,131.658,Kf_3.5
26490.5117,131.955,3.5,13632.7588,132.295,88447.5312,132.623,Kf_3.5
26213.5,132.927,3.5,13347.0479,133.232,87161.8125,133.547,Kf_3.5
26395.957,133.888,3.5,13699.8545,134.207,87333.3125,134.508,Kf_3.5
26077.457,134.813,3.5,13375.0088,135.153,88853.5938,135.483,Kf_3.5
26040.3867,135.776,3.5,13608.4883,136.091,87242.1328,136.421,Kf_3.5
26446.7559,136.752,3.5,13580.3076,137.073,85578.6953,137.379,Kf_3.5
26052.582,137.679,3.5,13354.3994,138.019,89059.3281,138.348,Kf_3.5
26025.0703,138.64,3.5,13511.5342,138.956,89183.2969,139.291,Kf_3.5
26097.1484,139.62,3.5,13351.3467,139.923,87154.3594,140.227,Kf_3.5
26401.7637,140.558,3.5,13573.0713,140.887,87039,141.208,Kf_3.5
26358.334,141.499,3.5,13879.7656,141.816,89168.4609,142.156,Kf_3.5
26088.6797,142.487,3.5,13895.7725,142.795,86634.1172,143.11,Kf_3.5
26077.9531,143.426,3.5,13908.2471,143.755,88786.6172,144.059,Kf_3.5
26764.2363,144.358,3.5,13634.5156,144.693,87908.2109,145.023,Kf_3.5
26431.7402,145.344,3.5,13911.6201,145.64,85865.8906,145.952,Kf_3.5
26160.584,146.293,3.5,13919.1611,146.622,88719.25,146.92,Kf_3.5
26626.1348,147.225,3.5,13833.0508,147.565,85791.5313,147.894,Kf_3.5
26070.5352,148.19,3.5,13614.1582,148.498,86018.6641,148.833,Kf_3.5
26802.7344,149.163,3.5,13862.0625,149.467,86939.0547,149.771,Kf_3.5
26365.4238,150.1,3.5,13809.8418,150.429,87485.0156,150.731,Kf_3.5
26504.3281,151.031,3.5,13908.5859,151.366,85986.6797,151.696,Kf_3.5
26059.666,152.018,3.5,13400.6865,152.321,88162,152.626,Kf_3.5
26108.0117,152.961,3.5,13368.7676,153.279,87465.2891,153.575,Kf_3.5
26429.7148,153.886,3.5,13679.4736,154.227,87932.8125,154.556,Kf_3.5
26513.3945,154.856,3.5,13833.5439,155.175,89137.0078,155.494,Kf_3.5
26094.5664,155.823,3.5,13353.8975,156.125,88855.1094,156.432,Kf_3.5
26065.6719,156.745,3.5,13368.9873,157.084,86122.3203,157.403,Kf_3.5
26743.582,157.693,3.5,13389.2139,158.008,86060.375,158.346,Kf_3.5
26816.0098,158.674,3.5,13904.6523,158.976,88807.7969,159.295,Kf_3.5
26077.6211,159.609,3.5,13910.5723,159.937,88909.7969,160.239,Kf_3.5
26779.1953,160.537,3.5,13376.5146,160.871,89053.2578,161.2,Kf_3.5
26829.7441,161.52,3.5,13823.1094,161.823,85636.8828,162.132,Kf_3.5
26814.9453,162.46,3.5,13465.0215,162.788,85649.6484,163.093,Kf_3.5
26073.7324,163.394,3.5,13920.3447,163.722,86078.3516,164.05,Kf_3.5
26775.1758,164.343,3.5,13903.5732,164.662,88956.4063,164.985,Kf_3.5
26088.8789,165.314,3.5,13372.6377,165.633,85668.2578,165.933,Kf_3.5
26087.293,166.232,3.5,13507.9395,166.571,88194.7578,166.889,Kf_3.5
26177.3301,167.179,3.5,13355.2227,167.497,86011.125,167.835,Kf_3.5
26129.1953,168.154,3.5,13465.6465,168.453,86618.1172,168.761,Kf_3.5
26773.2578,169.09,3.5,13359.6533,169.418,87365.4219,169.723,Kf_3.5
26590.6602,170.025,3.5,13716.0869,170.353,85989.0469,170.681,Kf_3.5
26407.2539,170.974,3.5,13697.9668,171.294,87606.75,171.606,Kf_3.5
26348.5195,171.944,3.5,13495.3203,172.264,86629,172.565,Kf_3.5
26115.25,172.864,3.5,13364.9355,173.203,88948.1406,173.531,Kf_3.5
26416.8535,173.827,3.5,13909.9053,174.133,87053.3047,174.467,Kf_3.5
26842.8672,174.795,3.5,13902.082,175.091,87856.1406,175.41,Kf_3.5
26533.0645,175.73,3.5,13796.7236,176.058,87603.2891,176.359,Kf_3.5
26763.1094,176.657,3.5,13695.1094,176.991,87883.3516,177.32,Kf_3.5
26577.7891,177.64,3.5,13773.9141,177.94,85883.3672,178.249,Kf_3.5
26320.5059,178.583,3.5,13701.9365,178.901,85780.875,179.205,Kf_3.5
26132.6055,179.505,3.5,13728.2373,179.842,88872.1172,180.16,Kf_3.5
26106.0176,180.451,3.5,13362.124,180.769,86281.5625,181.107,Kf_3.5
26215.1113,181.426,3.5,13473.9668,181.726,87286.3047,182.035,Kf_3.5
26750.8008,182.363,3.5,13906.1338,182.68,88807.2344,182.98,Kf_3.5
26653.8984,183.284,3.5,13924.7842,183.622,88962.1484,183.94,Kf_3.5
26048.7324,184.231,3.5,13374.5371,184.55,87194.1172,184.888,Kf_3.5
26362.1211,185.208,3.5,13564.1035,185.508,86108.0469,185.816,Kf_3.5
26871.2598,186.144,3.5,13409.2891,186.471,86079.0859,186.777,Kf_3.5
26347.4531,187.078,3.5,13840.8496,187.407,85862.8438,187.735,Kf_3.5
26456.7598,188.029,3.5,13903.9951,188.344,86339.0469,188.672,Kf_3.5
26753.8594,189.002,3.5,13897.6572,189.323,86520.3281,189.619,Kf_3.5
26531.9629,189.93,3.5,13735.707,190.27,86230.6172,190.599,Kf_3.5
26484.8867,190.891,3.5,13914.9229,191.205,86209.5625,191.539,Kf_3.5
26718.623,191.87,3.5,13524.1084,192.173,87229.7344,192.482,Kf_3.5
26424.2832,192.793,3.5,13626.5381,193.133,87602.6328,193.453,Kf_3.5
26672.0137,193.745,3.5,13600.8906,194.063,86617.0781,194.402,Kf_3.5
26141.1328,194.721,3.5,13673.5488,195.024,89015.7109,195.327,Kf_3.5
26871.5625,195.668,3.5,13817.9502,195.986,88974.3828,196.288,Kf_3.5
26736.1797,196.593,3.5,13839.7178,196.933,86131.3047,197.263,Kf_3.5
26368.0664,197.556,3.5,13913.7715,197.872,86070.1406,198.202,Kf_3.5
26865.377,198.531,3.5,13928.3838,198.852,89060.2031,199.152,Kf_3.5
26253.2559,199.459,3.5,13399.1328,199.8,88099.7109,200.129,Kf_3.5
26160.1719,200.42,3.5,13836.8467,200.73,88528.8984,201.07,Kf_3.5
26350.4531,201.4,3.5,13372.6416,201.706,87272.4141,202.02,Kf_3.5
26551.8906,202.339,3.5,13616.4561,202.669,87936.8516,202.971,Kf_3.5
26541.5293,203.271,3.5,13370.8545,203.606,89275.1641,203.935,Kf_3.5
26888.8438,204.256,3.5,13691.9434,204.552,87272.2031,204.862,Kf_3.5
26350.0879,205.203,3.5,13644.5137,205.532,89020.6328,205.835,Kf_3.5
26161.4238,206.145,3.5,13400.2588,206.47,89170.1797,206.8,Kf_3.5
26771.4492,207.121,3.5,13890.9023,207.42,86339.9219,207.726,Kf_3.5
26223.2168,208.067,3.5,13927.5283,208.397,87208.3672,208.694,Kf_3.5
26852.0293,208.998,3.5,13929.2852,209.338,86401.7109,209.668,Kf_3.5
26094.9102,209.97,3.5,13561.8955,210.275,88649.9141,210.605,Kf_3.5
26291.584,210.935,3.5,13618.0068,211.256,89116.9531,211.561,Kf_3.5
26850.7168,211.861,3.5,13867.2822,212.2,87185.6719,212.529,Kf_3.5
26823.3027,212.821,3.5,13375.4443,213.132,86482.3906,213.472,Kf_3.5
26884.5176,213.803,3.5,13777.3437,214.101,86002.8203,214.416,Kf_3.5
26601.7246,214.741,3.5,13589.4688,215.071,86961.0391,215.392,Kf_3.5
26836.9668,215.684,3.5,13519.291,216,86477.3359,216.339,Kf_3.5
26847.0527,216.669,3.5,13930.709,216.967,87517.25,217.282,Kf_3.5
26916.1172,217.608,3.5,13367.7627,217.938,86057.5937,218.24,Kf_3.5
26126.3965,218.54,3.5,13527.042,218.875,87847.7969,219.204,Kf_3.5
26758.0781,219.526,3.5,13482.5029,219.823,88848.0703,220.133,Kf_3.5
26703.2344,220.474,3.5,13909.8584,220.792,89136.5234,221.093,Kf_3.5
26860.1094,221.391,3.5,13926.7012,221.73,87648.3437,222.057,Kf_3.5
26855.4922,222.353,3.5,13365.498,222.662,86672.7031,223,Kf_3.5
26492.6504,223.327,3.5,13637.1992,223.627,87040.6484,223.939,Kf_3.5
26173.3027,224.264,3.5,13929.4063,224.591,88243.5234,224.897,Kf_3.5
26790.3496,225.196,3.5,13367.1865,225.525,89497.9375,225.852,Kf_3.5
26874.9355,226.153,3.5,13399.666,226.462,86346.6484,226.785,Kf_3.5
26894.834,227.113,3.5,13931.4844,227.415,86446.6797,227.723,Kf_3.5
26155.6328,228.047,3.5,13925.3535,228.374,89303.9062,228.675,Kf_3.5
26756.5645,228.973,3.5,13370.793,229.307,89697.6953,229.635,Kf_3.5
26885.7168,229.955,3.5,13923.9297,230.256,86599.0312,230.57,Kf_3.5
26900.375,230.895,3.5,13501.5791,231.224,86481.4062,231.525,Kf_3.5
26501.8437,231.833,3.5,13924.0703,232.157,86648.2969,232.486,Kf_3.5
26109.6309,232.788,3.5,13924.8691,233.097,86310.1406,233.408,Kf_3.5
26211.2266,233.747,3.5,13513.6387,234.065,87304.7422,234.365,Kf_3.5
26671.1406,234.663,3.5,13874.7998,235.002,89598.0469,235.32,Kf_3.5
26089.0078,235.611,3.5,13385.0283,235.929,86825.0547,236.268,Kf_3.5
26195.9434,236.588,3.5,13405.4746,236.888,86289.1562,237.193,Kf_3.5
26159.7559,237.532,3.5,13366.9961,237.85,86416.1797,238.149,Kf_3.5
26117.5938,238.453,3.5,13385.3193,238.791,87058.6797,239.109,Kf_3.5
26691.5879,239.399,3.5,13905.3389,239.72,88443.6875,240.059,Kf_3.5
26413.2852,240.377,3.5,13535.9131,240.677,89487.1953,240.985,Kf_3.5
26420.6855,241.318,3.5,13943.5352,241.645,86605.2344,241.951,Kf_3.5
26523.7363,242.26,3.5,13472.4258,242.578,89658.875,242.907,Kf_3.5
26851.0176,243.227,3.5,13896.3975,243.527,88348.8359,243.83,Kf_3.5
26913.5996,244.164,3.5,13563.9004,244.492,88160.9609,244.791,Kf_3.5
26122.8613,245.098,3.5,13938.8135,245.427,86758.1016,245.755,Kf_3.5
26887.9102,246.047,3.5,13926.6826,246.366,89496.6484,246.69,Kf_3.5
26157.4199,247.019,3.5,13374.1523,247.339,86423.8437,247.638,Kf_3.5
26110.3438,247.937,3.5,13411.293,248.276,88110.9063,248.604,Kf_3.5
26192.4902,248.902,3.5,13374.7393,249.221,86631.4609,249.54,Kf_3.5
26912.3125,249.869,3.5,13939.4385,250.17,86639.2969,250.478,Kf_3.5
26912.2227,250.791,3.5,13936.0557,251.13,89862.5,251.449,Kf_3.5
26123.4082,251.74,3.5,13812.2324,252.055,90093.4375,252.393,Kf_3.5
26175.6113,252.721,3.5,13375.3555,253.023,88347.5156,253.337,Kf_3.5
26639.418,253.657,3.5,13452.252,253.986,88522.5625,254.289,Kf_3.5
26491.7227,254.588,3.5,13394.8018,254.923,89778.8906,255.252,Kf_3.5
26921.4277,255.574,3.5,13640.9063,255.879,86352.5,256.184,Kf_3.5
26661.0449,256.519,3.5,13454.5068,256.848,87704.6563,257.149,Kf_3.5
26115.4434,257.447,3.5,13380.1562,257.786,89925.2187,258.116,Kf_3.5
26182.4473,258.409,3.5,13410.2402,258.724,89110.1953,259.053,Kf_3.5
26351.9062,259.383,3.5,13407.6543,259.704,89150.25,260,Kf_3.5
26505.3242,260.312,3.5,13638.1709,260.652,89527.0234,260.98,Kf_3.5
26458.8301,261.272,3.5,13378.0518,261.588,88437.5,261.923,Kf_3.5
26529.6387,262.253,3.5,13799.6982,262.562,86535.8516,262.871,Kf_3.5
26930.9512,263.179,3.5,13950.0703,263.519,89789.8437,263.84,Kf_3.5
26120.4297,264.131,3.5,13405.2363,264.447,87136.4063,264.787,Kf_3.5
26830.166,265.117,3.5,13529.7598,265.426,89527.3438,265.741,Kf_3.5
26599.9863,266.056,3.5,13612.5986,266.386,86626.0938,266.688,Kf_3.5
26365.3633,266.987,3.5,13954.54,267.322,86530.0547,267.651,Kf_3.5
26126.4727,267.971,3.5,13374.8896,268.271,87842.0625,268.576,Kf_3.5
26604.9746,268.917,3.5,13705.1924,269.246,89555.5,269.543,Kf_3.5
26756.4238,269.845,3.5,13845.3652,270.185,86493.4766,270.514,Kf_3.5
26725.457,270.819,3.5,13936.7148,271.123,89700.1094,271.441,Kf_3.5
26923.4727,271.782,3.5,13948.9072,272.103,89522.2266,272.402,Kf_3.5
26625.4375,272.707,3.5,13724.9717,273.047,86909.7031,273.376,Kf_3.5
26147.5098,273.672,3.5,13927.8193,273.983,89920.3594,274.323,Kf_3.5
26141.8535,274.653,3.5,13590.5918,274.958,86547.1172,275.272,Kf_3.5
26184.5977,275.592,3.5,13927.6084,275.922,89733.5,276.243,Kf_3.5
26128.0508,276.535,3.5,13480.6572,276.851,87376.9766,277.191,Kf_3.5
26737.4395,277.521,3.5,13436.1787,277.817,87636.125,278.13,Kf_3.5
26747.0762,278.461,3.5,13524.624,278.791,87139.2734,279.111,Kf_3.5
26856.9629,279.403,3.5,13659.6523,279.72,87803.9141,280.059,Kf_3.5
26502.1719,280.39,3.5,13907.5322,280.687,86301.7891,280.996,Kf_3.5
26197.7051,281.337,3.5,13940.0723,281.666,89277.9141,281.968,Kf_3.5
26857.4648,282.265,3.5,13930.4082,282.605,86678.7031,282.934,Kf_3.5
26872.3516,283.227,3.5,13802.0137,283.542,87552.2891,283.872,Kf_3.5
26839.2129,284.203,3.5,13941.0596,284.524,89525.8359,284.824,Kf_3.5
26773.5215,285.129,3.5,13764.5879,285.47,87480.9375,285.8,Kf_3.5
26175.5059,286.093,3.5,13609.7705,286.412,86833.5234,286.734,Kf_3.5
26724.1289,287.063,3.5,13793.9189,287.363,88194.2969,287.671,Kf_3.5
26220.75,287.979,3.5,13387.918,288.318,86412.9922,288.637,Kf_3.5
26900.7539,288.927,3.5,13928.5146,289.248,89859.7266,289.587,Kf_3.5
26920.9785,289.907,3.5,13935.5576,290.206,88015.2031,290.512,Kf_3.5
26826.377,290.85,3.5,13922.5996,291.168,89506.9141,291.469,Kf_3.5
26325.5879,291.774,3.5,13656.4805,292.112,89288.7656,292.43,Kf_3.5
26355.1973,292.721,3.5,13394.1826,293.039,86785.8594,293.377,Kf_3.5
26187.5449,293.696,3.5,13382.5615,293.997,88738.4297,294.311,Kf_3.5
26206.7266,294.636,3.5,13813.0029,294.964,86606.7813,295.26,Kf_3.5
26888.1113,295.569,3.5,13386.5654,295.897,89744.9844,296.225,Kf_3.5
26918.2051,296.545,3.5,13929.3555,296.846,89196.1797,297.15,Kf_3.5
26953.6895,297.485,3.5,13622.8457,297.813,86885.2188,298.121,Kf_3.5
26899.3555,298.429,3.5,13937.3789,298.748,86725.2656,299.077,Kf_3.5
